r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V),RX Force (mN)
90.0,0.0,175.0,119200.0,9.684845135628137,9.055568627775553,10.703460914635748,5.744135785755346,16.246869464655692,0.2471832171530254,119241.19241192413,320.06602973678906,905.283440217355,1.979888811904004,119241.19241192413,2.127596000658075,2.127596000658075,-0.6029396062957575,4.2965602858079235,131.9445
90.0,0.0,175.0,119300.0,9.71884527323678,9.10500539638136,10.719939837504349,5.355456493441579,15.147518411448281,0.23750926495779998,119305.85683297181,299.249635733331,846.4057867785701,1.756804968619248,119370.59142702117,1.9751903679171847,1.9751903679171847,-0.6193533412776794,3.9682855861694852,127.53
90.0,0.0,175.0,119400.0,9.722417079768551,9.11324485781566,10.629305761727037,5.36116801152271,15.163673024112429,0.24329024502610394,119241.19241192413,298.98254481481194,845.6503395798576,2.4719671116845894,119370.59142702117,1.9814809318490063,1.9814809318490063,-0.6029396062957575,3.960078718678525,127.77525000000001
90.0,0.0,175.0,119500.0,9.735221202837455,9.12972378068426,10.621066300292735,5.007471475871055,14.16326814874653,0.26735816927001105,119435.39630836046,279.7648060445623,791.2943659657969,2.0894482297940793,119500.27159152634,1.810343124059998,1.810343124059998,-0.6111464737867185,3.6400108865310483,123.60600000000001
90.0,0.0,175.0,119600.0,9.75150649836235,9.179160549290067,10.621066300292735,4.705011259377294,13.30778146825897,0.2738659488555728,130363.93264530148,263.139996742427,744.2723043919046,2.098212983225285,119630.23382272974,1.71252957386898,1.71252957386898,-0.5454915338590309,3.369184259329337,119.92725
90.0,0.0,175.0,119700.0,9.760335081289202,9.245076240764474,10.546911147384028,4.422063849742334,12.50748533997078,0.2907828341710577,119825.70806100218,247.55726396588992,700.1976803290756,2.176261025684129,119760.47904191617,1.6054381599794305,1.6054381599794305,-0.5865258713138356,3.2132537770010794,117.2295
90.0,0.0,175.0,119800.0,9.758917893922504,9.203878933592971,10.546911147384028,4.423000209996784,12.510133766712999,0.30734885075407326,119825.70806100218,247.2750623384565,699.3994935913955,1.474454697371104,119760.47904191617,1.6009202794256567,1.6009202794256567,-0.5783190038228747,3.205046909510118,117.47475
90.0,0.0,175.0,119900.0,9.787142169065701,9.253315702198776,10.56339007025263,4.1749834970789585,11.808636568505833,0.3037733312898622,119891.00817438692,233.21874448165568,659.6422228911658,1.669783488123703,119891.00817438692,1.4856384117801282,1.4856384117801282,-0.5865258713138356,2.975254619763212,114.77700000000002
90.0,0.0,175.0,120000.0,9.787241042602913,9.302752470804581,10.497474378778222,3.9387438109234725,11.14044983224213,0.27656429648861075,131004.36681222708,220.6334133081541,624.0455308261202,0.8542440498105079,120087.3362445415,1.394365734979406,1.394365734979406,-0.6111464737867185,2.811117269943993,112.32450000000001
120.0,0.0,175.0,115000.0,9.828055214817724,9.236836779330174,10.390361380132308,3.2263268129981713,9.125430271179956,0.17999185488515151,114882.50652741514,172.1488525165455,486.91048395172874,0.36007890397487063,115008.62564692351,1.0713844648726385,1.0713844648726385,-0.6111464737867185,2.1135335332123133,105.21225
120.0,0.0,175.0,115100.0,9.815580670206192,9.220357856461572,10.365642995829408,3.3562776435838244,9.492986725291715,0.43570832871576465,146443.51464435144,180.17887772549705,509.622825065123,-1.0264216149997634,115002.61369576582,1.1274578870046292,1.1274578870046292,-0.5619052688409528,2.253050280558649,106.4385
120.0,0.0,175.0,115200.0,9.804947645225228,9.212118395027272,10.340924611526503,3.5320243940950067,9.990073601523545,0.15145453131098055,115273.77521613833,189.70457516762696,536.5655660925686,4.789409655816637,115141.04778353484,1.20313341213878,1.20313341213878,-0.5372846663680699,2.441808232850751,108.15525000000001
