r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
0.0,0.0,200.0,119600.0,9.705604458711859,8.86606101478663,10.769376606110155,4.147995470073454,11.73230290088008,0.012802903863522716,119617.22488038278,231.9999265896786,656.1948853053719,2.816922764584202,119617.22488038278,0.9822250564508388,0.9822250564508388,-0.5126640638951871,1.8098794360467585
0.0,0.0,200.0,119700.0,9.692289489034028,8.973174013432544,10.64578468459564,3.915335722297802,11.07424175943482,0.013838802026051113,143540.6698564593,219.85699534311763,621.8494891936707,2.3832761543449905,119581.46487294469,0.9001071403362837,0.9001071403362837,-0.5126640638951871,1.6867764236823446
0.0,0.0,200.0,119800.0,9.700825571079964,8.94021616769534,10.695221453201446,3.9002869580988495,11.031677426580593,0.0393686793219137,119617.22488038278,219.61395067003343,621.1620550477943,1.5568851165455417,119760.47904191617,0.9169476324277356,0.9169476324277356,-0.46342285894942153,1.6457420862275398
0.0,0.0,200.0,119900.0,9.712813987466872,8.981413474866844,10.752897683241553,3.7206284607503344,10.523526459488911,0.020939716849834852,167464.11483253588,207.84597204922503,587.8771851132666,2.0614844926564255,119904.0767386091,0.8695611795349271,0.8695611795349271,-0.4305953889855778,1.5554665438269693
0.0,0.0,200.0,120000.0,9.704607483878307,8.981413474866844,10.596347915989835,3.5263910247790125,9.974140026946474,0.04052153372859861,120048.01920768307,197.7251771739515,559.2512543640506,1.2192334248385979,119904.0767386091,0.8235370666456182,0.8235370666456182,-0.33211297909404647,1.4405703989535161
0.0,0.0,175.0,115000.0,9.736980327853678,9.022610782038349,10.596347915989835,3.5494672130226985,10.039409343710664,0.24095112014297526,114942.52873563218,195.57598873012776,553.1724314733485,0.32648068248858364,114942.52873563218,0.9539031567395327,0.9539031567395327,-0.5126640638951871,1.8016725685557977
0.0,0.0,175.0,115100.0,9.72564282892008,8.841342630483727,10.579868993121233,3.741026755655281,10.581221550096636,0.2102751681042294,137931.0344827586,205.97480883420604,582.5847363210796,-1.7753906641568975,115074.79861910241,1.0316714330838785,1.0316714330838785,-0.5619052688409528,1.8509137735015633
0.0,0.0,175.0,115200.0,9.707697281916172,8.816624246180826,10.596347915989835,3.9382692734709797,11.13910763763979,-0.1441356677595382,115473.44110854504,217.0690167183834,613.9638948282599,5.310286431156897,115107.91366906474,1.056152518809415,1.056152518809415,-0.6111464737867185,1.9493961833930946
0.0,0.0,175.0,115300.0,9.707079322308598,8.78366640044362,10.63754522316134,4.161512390987197,11.770534526635563,-0.1344450075294334,161476.35524798153,229.20430689823115,648.2876787396074,4.871631390385572,115273.77521613833,1.146083372775365,1.146083372775365,-0.6111464737867185,2.056085460775587
0.0,0.0,175.0,115400.0,9.708916722208446,8.78366640044362,10.670503068898542,4.156717508775245,11.756972551727312,0.24920488937344387,115340.25374855824,228.73851716218945,646.9702264157586,-2.038333267093083,115340.25374855824,1.1337648646714324,1.1337648646714324,-0.6111464737867185,2.146361003176157
0.0,0.0,175.0,115500.0,9.696985982051581,8.635356094626204,10.703460914635748,4.388728413014434,12.413198486514325,0.24171968974743183,126448.89357218124,242.82927416391166,686.824905727637,-1.8855761358634917,115473.44110854504,1.2215947605596966,1.2215947605596966,-0.660387678732484,2.2612571480496104
0.0,0.0,175.0,115600.0,9.675332677402237,8.651835017494806,10.703460914635748,4.670839324944519,13.211128642004264,0.260232192393908,138408.3044982699,257.5988834565265,728.5996692727722,-1.7937549094413279,115606.93641618497,1.2913695479678462,1.2913695479678462,-0.676801413714406,2.417187630377868
0.0,0.0,175.0,115700.0,9.700561908314066,8.75894801614072,10.81057391328166,4.9448480281336815,13.986142290521018,0.286079522352481,115606.93641618497,274.450855186603,776.2642432195765,5.18883199075304,115874.85515643106,1.3919200884671,1.3919200884671,-0.6275602087686404,2.679807390088618
0.0,0.0,175.0,115800.0,9.680960229561864,8.841342630483727,10.785855528978756,4.940989546375916,13.975228856057015,0.2895547936074151,138888.88888888888,274.6957594809765,776.9569371687494,5.023971152404165,115606.93641618497,1.4097700252599397,1.4097700252599397,-0.6850082812053669,2.6387730526338133
0.0,0.0,175.0,115900.0,9.652937821223809,8.750708554706417,10.761137144675853,5.3137521902633145,15.029560829120237,-0.1977183356180667,115874.85515643106,292.6928267638994,827.8603304376508,5.8695611739100535,115942.02898550725,1.4964919940369241,1.4964919940369241,-0.6439739437505622,2.811117269943993
0.0,0.0,175.0,116000.0,9.657535440704148,8.495285250243088,10.884729066190369,5.641318162685299,15.956057310662441,-0.20989849304521574,116009.28074245939,313.35853085246265,886.3117684337213,-1.4498426795692394,115942.02898550725,1.612487859154166,1.612487859154166,-0.7014220161872887,3.0983576321276263
0.0,0.0,175.0,116100.0,9.603484573695132,8.635356094626204,10.90120798905897,6.101996762715834,17.259053158778908,0.2782601620288792,116144.01858304298,337.54079622440815,954.7095437495425,-1.3621951452571701,116144.01858304298,1.77658417463593,1.77658417463593,-0.7260426186601716,3.3117361868926105
0.0,0.0,175.0,116200.0,9.620845118937206,8.668313940363406,10.909447450493271,6.055653198500967,17.12797376469616,0.340848460687453,116009.28074245939,336.8561818441893,952.7731618665401,7.392958794095921,116144.01858304298,1.7279502778844953,1.7279502778844953,-0.7342494861511326,3.2789087169287665
0.0,0.0,175.0,116300.0,9.600419494041573,8.602398248889,11.033039372007785,6.599882829229203,18.667287614338505,-0.20532049148823514,116279.06976744186,363.51067590383474,1028.1634558612275,6.748540732296748,116279.06976744186,1.8750255501900064,1.8750255501900064,-0.7178357511692106,3.5497353441304775
0.0,0.0,175.0,116400.0,9.573418778921368,8.478806327374485,11.07423667917929,7.09672344153701,20.072565078865413,0.324107009738203,116414.43538998836,393.65867184790005,1113.43486534616,-1.6756394227255478,116414.43538998836,2.0625196448885004,2.0625196448885004,-0.7916975585878592,4.025733658606212
0.0,0.0,175.0,116500.0,9.521452495655232,8.495285250243088,11.033039372007785,7.685176508822565,21.73696169601597,0.3096044354628045,116550.11655011655,425.8967549719736,1204.617934104112,-2.345517006396323,116414.43538998836,2.235848686297595,2.235848686297595,-0.7260426186601716,4.271939683335041
0.0,0.0,175.0,116600.0,9.5260089178284,8.536482557414592,11.131912909219396,7.69241154836045,21.757425478093538,-0.24323102262980076,116550.11655011655,425.8582488837437,1204.5090224396947,-3.532932411719263,116618.07580174928,2.2472398183750486,2.2472398183750486,-0.7424563536420935,4.337594623262728
0.0,0.0,175.0,116700.0,9.484276045663666,8.388172251597174,11.131912909219396,8.336069582502677,23.57796532092222,-0.262796131473685,116822.42990654206,462.1406507633478,1307.1311520669092,6.334927844186018,116618.07580174928,2.4162848749538623,2.4162848749538623,-0.7834906910968982,4.7069036603559695
0.0,0.0,175.0,116800.0,9.41968690748018,8.462327404505883,11.140152370653698,9.034308761803514,25.552883955217226,0.3628362345888637,116822.42990654206,500.7455923061523,1416.3224158758183,-3.057548880379072,116822.42990654206,2.6692369447602604,2.6692369447602604,-0.7260426186601716,5.174695107340743
0.0,0.0,175.0,116900.0,9.376182551107071,8.363453867294272,11.05775775631069,9.71010562966074,27.464326147083124,0.35546799120700806,116959.06432748538,538.9574117388844,1524.4017624452615,-3.3497073280859513,116959.06432748538,2.857527105605377,2.857527105605377,-0.808111293569781,5.601452216870713
